HHID,PERSID,DATUM,WOTAG,BERTAG,WNRT,ABZEIT,ZWECK,VMDIW,ANZEIT,KM,DAUER,SPEED,REGIONNR,REGION
4901045733,49010457332,21.10.2019,1,2,2,1100,2,41,1110,9,10,54,6,rural
4901045733,49010457332,21.10.2019,1,2,3,1150,5,41,1210,12,20,36,6,rural
4901045733,49010457332,21.10.2019,1,2,4,1400,1,41,1420,12,20,36,6,rural
4901045733,49010457332,21.10.2019,1,2,5,1820,7,41,1830,3,10,18,6,rural
4901045733,49010457332,22.10.2019,2,3,1,1020,1,41,1025,3,5,36,6,rural
4901045733,49010457332,22.10.2019,2,3,2,1940,2,41,1942,1,2,30,6,rural
4901045733,49010457332,22.10.2019,2,3,3,2030,7,41,2035,3,5,36,6,rural
4901045733,49010457332,23.10.2019,3,4,1,1035,1,41,1040,0.3,5,4,6,rural
4901045733,49010457332,23.10.2019,3,4,2,1830,7,41,1835,3,5,36,6,rural
4901045733,49010457332,24.10.2019,4,5,1,1010,1,41,1015,3,5,36,6,rural
4901045733,49010457332,24.10.2019,4,5,2,1215,5,41,1235,12,20,36,6,rural
4901045733,49010457332,24.10.2019,4,5,3,1430,1,41,1450,12,20,36,6,rural
4901045733,49010457332,24.10.2019,4,5,4,1550,7,41,1555,3,5,36,6,rural
4901045733,49010457332,24.10.2019,4,5,5,1750,5,41,1820,18,30,36,6,rural
4901045733,49010457332,24.10.2019,4,5,6,2130,7,41,2200,18,30,36,6,rural
4901045733,49010457332,25.10.2019,5,6,1,1005,1,41,1010,3,5,36,6,rural
4901045733,49010457332,25.10.2019,5,6,2,1220,11,41,1225,1,5,12,6,rural
4901045733,49010457332,25.10.2019,5,6,3,1305,7,41,1310,3,5,36,6,rural
4901045733,49010457332,25.10.2019,5,6,4,1400,11,41,1420,20,20,60,6,rural
4901045733,49010457332,25.10.2019,5,6,5,1620,7,41,1644,20,24,50,6,rural
4901045733,49010457332,26.10.2019,6,7,1,1120,11,41,1125,1.5,5,18,6,rural
4901045733,49010457332,26.10.2019,6,7,2,1130,7,41,1135,1.5,5,18,6,rural
4901045733,49010457332,26.10.2019,6,7,3,1136,11,41,1145,6,9,40,6,rural
4901045733,49010457332,26.10.2019,6,7,4,1146,7,41,1155,6.5,9,43,6,rural
4901045722,49010457221,18.10.2019,5,1,3,857,1,41,905,6,8,45,5,semiurb
4901045722,49010457221,18.10.2019,5,1,4,1540,2,41,1549,6,9,40,5,semiurb
4901045722,49010457221,18.10.2019,5,1,5,1625,7,41,1626,0.5,1,30,5,semiurb
4901045722,49010457221,19.10.2019,6,2,3,815,2,41,825,6,10,36,5,semiurb
4901045722,49010457221,19.10.2019,6,2,4,1425,2,41,1430,6,5,72,5,semiurb
4901045722,49010457221,19.10.2019,6,2,5,1445,7,41,1446,0.5,1,30,5,semiurb
4901045722,49010457221,20.10.2019,7,3,1,833,4,41,837,2,4,30,5,semiurb
4901045722,49010457221,20.10.2019,7,3,2,853,7,41,858,2,5,24,5,semiurb
4901045722,49010457221,21.10.2019,1,4,1,1220,4,41,1228,5.2,8,39,5,semiurb
4901045722,49010457221,21.10.2019,1,4,2,1254,4,41,1316,12.5,22,34,5,semiurb
4901045722,49010457221,21.10.2019,1,4,3,1342,7,41,1404,15,22,41,5,semiurb
4901045722,49010457221,23.10.2019,3,6,1,1128,4,41,1136,5.6,8,42,5,semiurb
4901045722,49010457221,23.10.2019,3,6,2,1200,7,41,1210,5.9,10,35,5,semiurb
4901045722,49010457221,23.10.2019,3,6,3,1222,5,41,1228,2.5,6,25,5,semiurb
4901045722,49010457221,23.10.2019,3,6,4,1248,4,41,1304,5.1,16,19,5,semiurb
4901045722,49010457221,23.10.2019,3,6,5,1340,7,41,1345,5,5,60,5,semiurb
4901045722,49010457221,24.10.2019,4,7,1,1338,4,41,1344,3.3,6,33,5,semiurb
4901045722,49010457221,24.10.2019,4,7,2,1403,4,41,1408,2,5,24,5,semiurb
4901045722,49010457221,24.10.2019,4,7,3,1427,7,41,1444,8,17,28,5,semiurb
4901045695,49010456951,18.10.2019,5,1,1,830,4,41,845,6,15,24,6,rural
4901045695,49010456951,18.10.2019,5,1,2,1030,7,41,1100,6,30,12,6,rural
4901045695,49010456951,24.10.2019,4,7,1,1015,6,41,1045,23,30,46,6,rural
4901045695,49010456951,24.10.2019,4,7,2,1050,11,41,1130,18,40,27,6,rural
4901045695,49010456951,24.10.2019,4,7,3,1145,7,41,1200,6,15,24,6,rural
4901045695,49010456952,19.10.2019,6,2,1,1100,11,41,1130,5,30,10,6,rural
4901045695,49010456952,19.10.2019,6,2,2,1500,7,41,1730,5,150,2,6,rural
4901045695,49010456952,20.10.2019,7,3,1,910,11,41,920,5,10,30,6,rural
4901045695,49010456952,20.10.2019,7,3,2,1100,7,41,1110,5,10,30,6,rural
4901045695,49010456952,22.10.2019,2,5,1,1400,11,41,1415,5,15,20,6,rural
4901045695,49010456952,22.10.2019,2,5,2,1530,7,41,1545,5,15,20,6,rural
4901045695,49010456952,23.10.2019,3,6,1,900,4,41,915,3.5,15,14,6,rural
4901045695,49010456952,23.10.2019,3,6,2,930,7,41,940,3.5,10,21,6,rural
4901045692,49010456921,16.10.2019,3,1,1,740,3,41,800,9,20,27,6,rural
4901045692,49010456921,16.10.2019,3,1,4,1500,7,41,1520,9,20,27,6,rural
4901045692,49010456921,17.10.2019,4,2,1,740,3,41,800,9,20,27,6,rural
4901045692,49010456921,17.10.2019,4,2,2,1600,7,41,1620,9,20,27,6,rural
4901045692,49010456921,18.10.2019,5,3,1,740,3,41,800,9,20,27,6,rural
4901045692,49010456921,18.10.2019,5,3,2,1300,7,41,1330,9,30,18,6,rural
4901045692,49010456921,18.10.2019,5,3,3,1500,4,41,1510,4,10,24,6,rural
4901045692,49010456921,18.10.2019,5,3,4,1530,7,41,1540,9,10,54,6,rural
4901045692,49010456921,19.10.2019,6,4,1,1200,6,41,1230,15,30,30,6,rural
4901045692,49010456921,19.10.2019,6,4,2,1235,7,41,1305,15,30,30,6,rural
4901045692,49010456921,21.10.2019,1,6,1,915,3,41,925,9,10,54,6,rural
4901045692,49010456921,21.10.2019,1,6,2,1120,11,41,1127,3,7,26,6,rural
4901045692,49010456921,21.10.2019,1,6,3,1210,3,41,1218,3,8,23,6,rural
4901045692,49010456921,21.10.2019,1,6,4,1400,7,41,1415,9,15,36,6,rural
4901045692,49010456921,22.10.2019,2,7,1,820,3,41,835,9,15,36,6,rural
4901045692,49010456921,22.10.2019,2,7,2,1645,7,41,1700,9,15,36,6,rural
4901045692,49010456922,17.10.2019,4,2,3,1920,5,41,1930,5,10,30,6,rural
4901045692,49010456922,17.10.2019,4,2,4,2030,7,41,2040,5,10,30,6,rural
4901045692,49010456922,18.10.2019,5,3,1,930,6,41,940,4,10,24,6,rural
4901045692,49010456922,18.10.2019,5,3,2,943,7,41,955,5,12,25,6,rural
4901045692,49010456923,16.10.2019,3,1,1,540,6,41,550,3,10,18,6,rural
4901045692,49010456923,16.10.2019,3,1,2,555,7,41,600,3,5,36,6,rural
4901045692,49010456923,16.10.2019,3,1,3,730,1,41,755,10,25,24,6,rural
4901045692,49010456923,16.10.2019,3,1,4,1400,7,41,1425,10,25,24,6,rural
4901045692,49010456923,16.10.2019,3,1,5,1705,6,41,1710,3,5,36,6,rural
4901045692,49010456923,16.10.2019,3,1,6,1715,7,41,1720,3,5,36,6,rural
4901045692,49010456923,17.10.2019,4,2,1,540,6,41,550,3,10,18,6,rural
4901045692,49010456923,17.10.2019,4,2,2,600,7,41,605,3,5,36,6,rural
4901045692,49010456923,17.10.2019,4,2,3,730,1,41,755,10,25,24,6,rural
4901045692,49010456923,17.10.2019,4,2,4,1400,7,41,1425,10,25,24,6,rural
4901045692,49010456923,17.10.2019,4,2,5,1430,1,41,1500,25,30,50,6,rural
4901045692,49010456923,17.10.2019,4,2,6,1830,7,41,1900,25,30,50,6,rural
4901045692,49010456923,18.10.2019,5,3,1,730,1,41,755,10,25,24,6,rural
4901045692,49010456923,18.10.2019,5,3,2,1400,7,41,1430,10,30,20,6,rural
4901045692,49010456923,19.10.2019,6,4,1,1230,4,41,1245,5,15,20,6,rural
4901045692,49010456923,19.10.2019,6,4,2,1430,7,41,1449,5,19,16,6,rural
4901045692,49010456923,19.10.2019,6,4,3,1530,1,41,1600,25,30,50,6,rural
4901045692,49010456923,19.10.2019,6,4,4,2100,7,41,2130,25,30,50,6,rural
4901045692,49010456923,20.10.2019,7,5,1,1100,11,41,1150,60,50,72,6,rural
4901045692,49010456923,20.10.2019,7,5,2,1730,7,41,1830,60,60,60,6,rural
4901045692,49010456923,21.10.2019,1,6,1,540,6,41,555,2.5,15,10,6,rural
4901045692,49010456923,21.10.2019,1,6,2,600,7,41,605,2.5,5,30,6,rural
4901045692,49010456923,21.10.2019,1,6,3,730,1,41,755,10,25,24,6,rural
4901045692,49010456923,21.10.2019,1,6,4,1400,7,41,1430,10,30,20,6,rural
4901045692,49010456923,21.10.2019,1,6,5,1705,6,41,1715,2.5,10,15,6,rural
4901045692,49010456923,21.10.2019,1,6,6,1720,7,41,1730,2.5,10,15,6,rural
4901045692,49010456923,22.10.2019,2,7,1,540,6,41,550,2.5,10,15,6,rural
4901045692,49010456923,22.10.2019,2,7,2,600,7,41,605,2.5,5,30,6,rural
4901045692,49010456923,22.10.2019,2,7,3,730,1,41,755,10,25,24,6,rural
4901045692,49010456923,22.10.2019,2,7,4,1400,7,41,1420,10,20,30,6,rural
4901045683,49010456831,18.10.2019,5,1,1,1615,5,41,1620,3,5,36,6,rural
4901045683,49010456831,18.10.2019,5,1,2,1630,7,41,1635,3,5,36,6,rural
4901045683,49010456831,22.10.2019,2,5,1,1330,11,41,1400,5,30,10,6,rural
4901045683,49010456831,22.10.2019,2,5,2,1410,4,41,1425,4,15,16,6,rural
4901045683,49010456831,22.10.2019,2,5,3,1435,7,41,1445,1,10,6,6,rural
4901045683,49010456831,23.10.2019,3,6,1,1130,4,41,1200,25,30,50,6,rural
4901045683,49010456831,23.10.2019,3,6,2,1430,7,41,1500,25,30,50,6,rural
4901045662,49010456621,14.10.2019,1,1,2,530,1,41,615,63,45,84,1,urban
4901045662,49010456621,14.10.2019,1,1,3,930,2,41,1000,25,30,50,1,urban
4901045662,49010456621,14.10.2019,1,1,4,1400,7,41,1445,50,45,67,1,urban
4901045662,49010456621,15.10.2019,2,2,2,520,1,41,600,63,40,95,1,urban
4901045662,49010456621,15.10.2019,2,2,3,1445,7,41,1530,63,45,84,1,urban
4901045662,49010456621,16.10.2019,3,3,2,530,1,41,615,63,45,84,1,urban
4901045662,49010456621,16.10.2019,3,3,3,1430,7,41,1515,63,45,84,1,urban
4901045662,49010456621,17.10.2019,4,4,2,530,1,41,615,63,45,84,1,urban
4901045662,49010456621,17.10.2019,4,4,3,1500,7,41,1545,63,45,84,1,urban
4901045662,49010456621,18.10.2019,5,5,2,800,6,41,820,8,20,24,1,urban
4901045662,49010456621,18.10.2019,5,5,3,821,7,41,845,8,24,20,1,urban
4901045662,49010456621,18.10.2019,5,5,4,900,4,41,915,3.5,15,14,1,urban
4901045662,49010456621,18.10.2019,5,5,5,945,7,41,1000,3.5,15,14,1,urban
4901045627,49010456271,10.09.2019,2,1,1,915,6,41,930,10,15,40,2,semiurb
4901045627,49010456271,10.09.2019,2,1,2,940,7,41,955,10,15,40,2,semiurb
4901045627,49010456271,10.09.2019,2,1,3,1250,6,41,1315,14,25,34,2,semiurb
4901045627,49010456271,10.09.2019,2,1,4,1320,7,41,1340,10,20,30,2,semiurb
4901045627,49010456271,11.09.2019,3,2,1,915,6,41,940,10,25,24,2,semiurb
4901045627,49010456271,11.09.2019,3,2,2,1410,4,41,1430,11,20,33,2,semiurb
4901045627,49010456271,11.09.2019,3,2,3,1540,7,41,1605,11,25,26,2,semiurb
4901045627,49010456271,11.09.2019,3,2,4,1945,11,41,2000,5,15,20,2,semiurb
4901045627,49010456271,11.09.2019,3,2,5,2200,7,41,2210,5,10,30,2,semiurb
4901045627,49010456271,12.09.2019,4,3,1,530,6,41,545,10,15,40,2,semiurb
4901045627,49010456271,12.09.2019,4,3,2,547,7,41,600,10,13,46,2,semiurb
4901045627,49010456271,12.09.2019,4,3,3,845,6,41,905,12,20,36,2,semiurb
4901045627,49010456271,12.09.2019,4,3,4,910,7,41,930,12,20,36,2,semiurb
4901045627,49010456271,12.09.2019,4,3,5,1900,5,41,1920,14,20,42,2,semiurb
4901045627,49010456271,12.09.2019,4,3,6,2200,7,41,2220,14,20,42,2,semiurb
4901045627,49010456271,16.09.2019,1,7,2,1630,4,41,1640,4,10,24,2,semiurb
4901045627,49010456271,16.09.2019,1,7,3,1700,7,41,1710,4,10,24,2,semiurb
4901045627,49010456272,10.09.2019,2,1,1,845,11,41,905,7,20,21,2,semiurb
4901045627,49010456272,10.09.2019,2,1,2,930,7,41,945,7,15,28,2,semiurb
4901045622,49010456221,10.09.2019,2,1,1,900,1,41,945,35,45,47,4,semiurb
4901045622,49010456221,10.09.2019,2,1,2,1130,7,41,1215,35,45,47,4,semiurb
4901045622,49010456221,11.09.2019,3,2,1,1115,5,41,1145,8,30,16,4,semiurb
4901045622,49010456221,11.09.2019,3,2,2,1230,4,41,1245,4,15,16,4,semiurb
4901045622,49010456221,11.09.2019,3,2,3,1300,7,41,1315,3,15,12,4,semiurb
4901045622,49010456221,11.09.2019,3,2,4,1445,11,41,1530,12,45,16,4,semiurb
4901045622,49010456221,11.09.2019,3,2,5,1845,7,41,1900,5,15,20,4,semiurb
4901045622,49010456221,12.09.2019,4,3,1,1100,5,41,1200,85,60,85,4,semiurb
4901045622,49010456221,12.09.2019,4,3,2,1600,7,41,1730,80,90,53,4,semiurb
4901045622,49010456221,14.09.2019,6,5,1,1030,4,41,1045,5,15,20,4,semiurb
4901045622,49010456221,14.09.2019,6,5,2,1115,7,41,1130,5,15,20,4,semiurb
4901045622,49010456221,14.09.2019,6,5,5,1800,5,41,1845,30,45,40,4,semiurb
4901045622,49010456221,14.09.2019,6,5,6,2215,7,41,2300,30,45,40,4,semiurb
4901045622,49010456221,15.09.2019,7,6,3,1400,5,41,1420,9,20,27,4,semiurb
4901045622,49010456221,15.09.2019,7,6,4,2015,7,41,2045,8,30,16,4,semiurb
4901045622,49010456222,10.09.2019,2,1,1,1435,5,41,1450,7.5,15,30,4,semiurb
4901045622,49010456222,10.09.2019,2,1,2,2015,7,41,2030,7.5,15,30,4,semiurb
4901045622,49010456222,13.09.2019,5,4,1,1030,11,41,1045,5,15,20,4,semiurb
4901045622,49010456222,13.09.2019,5,4,2,1115,7,41,1130,5,15,20,4,semiurb
4901045622,49010456222,16.09.2019,1,7,1,1000,11,41,1015,5,15,20,4,semiurb
4901045622,49010456222,16.09.2019,1,7,2,1045,7,41,1100,5,15,20,4,semiurb
4901045603,49010456031,04.11.2019,1,1,2,800,1,41,820,18,20,54,2,semiurb
4901045603,49010456031,04.11.2019,1,1,3,1530,11,41,1610,18,40,27,2,semiurb
4901045603,49010456031,04.11.2019,1,1,4,1815,7,41,1820,1.8,5,22,2,semiurb
4901045603,49010456031,05.11.2019,2,2,2,810,6,41,825,7.5,15,30,2,semiurb
4901045603,49010456031,05.11.2019,2,2,3,835,1,41,900,25,25,60,2,semiurb
4901045603,49010456031,05.11.2019,2,2,4,1530,7,41,1550,24,20,72,2,semiurb
4901045603,49010456031,06.11.2019,3,3,1,840,6,41,858,7.5,18,25,2,semiurb
4901045603,49010456031,06.11.2019,3,3,2,905,1,41,929,23,24,58,2,semiurb
4901045603,49010456031,06.11.2019,3,3,3,1528,6,41,1550,23,22,63,2,semiurb
4901045603,49010456031,06.11.2019,3,3,5,1905,5,41,1912,5,7,43,2,semiurb
4901045603,49010456031,06.11.2019,3,3,6,2130,7,41,2138,5,8,38,2,semiurb
4901045603,49010456031,07.11.2019,4,4,2,800,1,41,825,24,25,58,2,semiurb
4901045603,49010456031,07.11.2019,4,4,4,1500,7,41,1530,24,30,48,2,semiurb
4901045603,49010456031,08.11.2019,5,5,1,1130,1,41,1150,20,20,60,2,semiurb
4901045603,49010456031,08.11.2019,5,5,2,1430,6,41,1500,23,30,46,2,semiurb
4901045603,49010456031,08.11.2019,5,5,3,1510,7,41,1528,7,18,23,2,semiurb
4901045603,49010456031,10.11.2019,7,7,2,1258,11,41,1405,70,67,63,2,semiurb
4901045603,49010456031,10.11.2019,7,7,3,1610,6,41,1635,25,25,60,2,semiurb
4901045603,49010456031,10.11.2019,7,7,4,1830,7,41,1935,75,65,69,2,semiurb
4901045596,49010455962,14.09.2019,6,3,3,1000,5,41,1030,25,30,50,2,semiurb
4901045596,49010455962,14.09.2019,6,3,4,1050,7,41,1115,25,25,60,2,semiurb
4901045596,49010455962,16.09.2019,1,5,1,730,11,41,800,14,30,28,2,semiurb
4901045596,49010455962,16.09.2019,1,5,2,830,7,41,900,14,30,28,2,semiurb
4901045596,49010455963,12.09.2019,4,1,1,1620,5,41,1710,50,50,60,2,semiurb
4901045596,49010455963,12.09.2019,4,1,2,1920,7,41,2000,50,40,75,2,semiurb
4901045596,49010455963,13.09.2019,5,2,1,1730,1,41,1750,6,20,18,2,semiurb
4901045596,49010455963,13.09.2019,5,2,2,2230,7,41,2250,6,20,18,2,semiurb
4901045596,49010455963,18.09.2019,3,7,1,1730,5,41,1820,50,50,60,2,semiurb
4901045596,49010455963,18.09.2019,3,7,2,2000,2,41,2045,51,45,68,2,semiurb
4901045596,49010455963,18.09.2019,3,7,3,2215,7,41,2235,6,20,18,2,semiurb
4901045596,49010455964,12.09.2019,4,1,1,810,5,41,840,25,30,50,2,semiurb
4901045596,49010455964,12.09.2019,4,1,2,1720,7,41,1750,25,30,50,2,semiurb
4901045596,49010455964,13.09.2019,5,2,1,800,5,41,830,25,30,50,2,semiurb
4901045596,49010455964,13.09.2019,5,2,2,1000,5,41,1100,50,60,50,2,semiurb
4901045596,49010455964,13.09.2019,5,2,3,1415,5,41,1515,50,60,50,2,semiurb
4901045596,49010455964,13.09.2019,5,2,4,1800,7,41,1830,25,30,50,2,semiurb
4901045596,49010455964,14.09.2019,6,3,1,1000,5,41,1030,25,30,50,2,semiurb
4901045596,49010455964,14.09.2019,6,3,2,1050,5,41,1105,15,15,60,2,semiurb
4901045596,49010455964,14.09.2019,6,3,3,1355,5,41,1410,15,15,60,2,semiurb
4901045596,49010455964,14.09.2019,6,3,4,1500,7,41,1530,25,30,50,2,semiurb
4901045596,49010455964,14.09.2019,6,3,5,1640,1,41,1700,20,20,60,2,semiurb
4901045596,49010455964,15.09.2019,7,4,1,200,7,41,220,20,20,60,2,semiurb
4901045596,49010455964,15.09.2019,7,4,2,1730,5,41,1800,25,30,50,2,semiurb
4901045596,49010455964,15.09.2019,7,4,3,1950,7,41,2020,25,30,50,2,semiurb
4901045596,49010455964,16.09.2019,1,5,1,1030,5,41,1100,25,30,50,2,semiurb
4901045596,49010455964,16.09.2019,1,5,2,1815,7,41,1845,25,30,50,2,semiurb
4901045596,49010455964,17.09.2019,2,6,1,1000,5,41,1030,25,30,50,2,semiurb
4901045596,49010455964,17.09.2019,2,6,2,1525,7,41,1555,25,30,50,2,semiurb
4901045596,49010455964,18.09.2019,3,7,1,1000,5,41,1030,25,30,50,2,semiurb
4901045596,49010455964,18.09.2019,3,7,2,1615,7,41,1645,25,30,50,2,semiurb
4901045596,49010455965,15.09.2019,7,4,2,1700,6,41,1710,4.5,10,27,2,semiurb
4901045596,49010455965,15.09.2019,7,4,3,1720,7,41,1730,4.5,10,27,2,semiurb
4901045596,49010455965,17.09.2019,2,6,1,730,3,41,800,20,30,40,2,semiurb
4901045596,49010455965,17.09.2019,2,6,2,1505,7,41,1535,4.5,30,9,2,semiurb
4901045595,49010455951,11.09.2019,3,1,1,1037,4,41,1043,0.7,6,7,2,semiurb
4901045595,49010455951,11.09.2019,3,1,2,1045,11,41,1047,0.7,2,21,2,semiurb
4901045595,49010455951,11.09.2019,3,1,3,1051,7,41,1057,1.8,6,18,2,semiurb
4901045595,49010455951,11.09.2019,3,1,4,1108,11,41,1112,1.4,4,21,2,semiurb
4901045595,49010455951,11.09.2019,3,1,5,1113,7,41,1118,1.5,5,18,2,semiurb
4901045595,49010455951,11.09.2019,3,1,6,1121,11,41,1125,1.1,4,17,2,semiurb
4901045595,49010455951,11.09.2019,3,1,7,1138,7,41,1143,1.8,5,22,2,semiurb
4901045595,49010455951,12.09.2019,4,2,1,932,6,41,936,0.8,4,12,2,semiurb
4901045595,49010455951,12.09.2019,4,2,2,937,7,41,940,1.4,3,28,2,semiurb
4901045595,49010455951,12.09.2019,4,2,3,1802,5,41,1818,7.6,16,29,2,semiurb
4901045595,49010455951,12.09.2019,4,2,4,2107,7,41,2122,7.6,15,30,2,semiurb
4901045595,49010455951,14.09.2019,6,4,1,1045,4,41,1100,11.7,15,47,2,semiurb
4901045595,49010455951,14.09.2019,6,4,2,1201,4,41,1207,3.9,6,39,2,semiurb
4901045595,49010455951,14.09.2019,6,4,3,1254,7,41,1310,9,16,34,2,semiurb
4901045595,49010455951,16.09.2019,1,6,1,947,11,41,958,4.6,11,25,2,semiurb
4901045595,49010455951,16.09.2019,1,6,2,1123,7,41,1135,6.9,12,35,2,semiurb
4901045595,49010455951,17.09.2019,2,7,1,1840,5,41,1852,4.5,12,23,2,semiurb
4901045595,49010455951,17.09.2019,2,7,2,2024,7,41,2034,4.5,10,27,2,semiurb
4901045589,49010455891,12.09.2019,4,1,1,1430,5,41,1445,11,15,44,5,semiurb
4901045589,49010455891,12.09.2019,4,1,2,1800,4,41,1810,8,10,48,5,semiurb
4901045589,49010455891,12.09.2019,4,1,3,1825,7,41,1830,3,5,36,5,semiurb
4901045589,49010455891,13.09.2019,5,2,1,1400,11,41,1430,15,30,30,5,semiurb
4901045589,49010455891,13.09.2019,5,2,2,1700,7,41,1725,15,25,36,5,semiurb
4901045589,49010455891,14.09.2019,6,3,1,1300,5,41,1330,24,30,48,5,semiurb
4901045589,49010455891,14.09.2019,6,3,2,1900,7,41,1940,24,40,36,5,semiurb
4901045589,49010455891,16.09.2019,1,5,1,1500,11,41,1515,12,15,48,5,semiurb
4901045589,49010455891,16.09.2019,1,5,2,1615,7,41,1630,12,15,48,5,semiurb
4901045589,49010455891,18.09.2019,3,7,1,1400,4,41,1415,10,15,40,5,semiurb
4901045589,49010455891,18.09.2019,3,7,2,1500,7,41,1520,11,20,33,5,semiurb
4901045589,49010455892,12.09.2019,4,1,1,1030,4,41,1040,6.5,10,39,5,semiurb
4901045589,49010455892,12.09.2019,4,1,2,1115,7,41,1125,6.5,10,39,5,semiurb
4901045589,49010455892,13.09.2019,5,2,1,1230,4,41,1250,12,20,36,5,semiurb
4901045589,49010455892,13.09.2019,5,2,2,1400,7,41,1415,12,15,48,5,semiurb
4901045589,49010455892,14.09.2019,6,3,1,1100,4,41,1115,10,15,40,5,semiurb
4901045589,49010455892,14.09.2019,6,3,2,1200,7,41,1210,10,10,60,5,semiurb
4901045589,49010455892,16.09.2019,1,5,1,1430,5,41,1445,7,15,28,5,semiurb
4901045589,49010455892,16.09.2019,1,5,2,1715,7,41,1730,7,15,28,5,semiurb
4901045589,49010455892,18.09.2019,3,7,1,1000,11,41,1010,5,10,30,5,semiurb
4901045589,49010455892,18.09.2019,3,7,2,1120,7,41,1130,5,10,30,5,semiurb
4901045579,49010455791,15.09.2019,7,3,2,1130,5,41,1133,0.9,3,18,5,semiurb
4901045579,49010455791,15.09.2019,7,3,3,1700,7,41,1705,0.9,5,11,5,semiurb
4901045579,49010455791,16.09.2019,1,4,5,1600,5,41,1605,1,5,12,5,semiurb
4901045579,49010455791,16.09.2019,1,4,6,1710,7,41,1713,1,3,20,5,semiurb
4901045579,49010455791,17.09.2019,2,5,5,1600,4,41,1603,2,3,40,5,semiurb
4901045579,49010455791,17.09.2019,2,5,6,1715,7,41,1720,2,5,24,5,semiurb
4901045570,49010455702,15.09.2019,7,1,2,1400,5,41,1405,0.5,5,6,6,rural
4901045570,49010455702,15.09.2019,7,1,3,1700,7,41,1705,0.5,5,6,6,rural
4901045570,49010455702,16.09.2019,1,2,1,1400,11,41,1425,22.3,25,54,6,rural
4901045570,49010455702,16.09.2019,1,2,2,1500,4,41,1505,4,5,48,6,rural
4901045570,49010455702,16.09.2019,1,2,3,1545,7,41,1620,26,35,45,6,rural
4901045570,49010455702,18.09.2019,3,4,1,920,6,41,927,5,7,43,6,rural
4901045570,49010455702,18.09.2019,3,4,2,929,5,41,931,2,2,60,6,rural
4901045570,49010455702,18.09.2019,3,4,3,1015,4,41,1017,1,2,30,6,rural
4901045570,49010455702,18.09.2019,3,4,4,1120,7,41,1130,5,10,30,6,rural
4901045570,49010455702,18.09.2019,3,4,5,1640,11,41,1648,5,8,38,6,rural
4901045570,49010455702,18.09.2019,3,4,6,1700,5,41,1715,8,15,32,6,rural
4901045570,49010455702,18.09.2019,3,4,7,1810,7,41,1825,11.7,15,47,6,rural
4901045570,49010455702,20.09.2019,5,6,1,1010,4,41,1130,34.5,80,26,6,rural
4901045570,49010455702,20.09.2019,5,6,2,1225,7,41,1330,34.5,65,32,6,rural
4901045570,49010455702,21.09.2019,6,7,6,1830,5,41,1930,49,60,49,6,rural
4901045570,49010455702,21.09.2019,6,7,7,2210,7,41,2320,49,70,42,6,rural
4901045570,49010455703,16.09.2019,1,2,1,400,1,41,450,47,50,56,6,rural
4901045570,49010455703,16.09.2019,1,2,2,2150,7,41,2240,47,50,56,6,rural
4901045570,49010455703,19.09.2019,4,5,1,400,1,41,445,47,45,63,6,rural
4901045570,49010455703,19.09.2019,4,5,2,1800,7,41,1850,47,50,56,6,rural
4901045570,49010455703,20.09.2019,5,6,1,400,1,41,445,47,45,63,6,rural
4901045570,49010455703,20.09.2019,5,6,2,2100,7,41,2200,47,60,47,6,rural
4901045570,49010455703,21.09.2019,6,7,1,1630,5,41,1715,35,45,47,6,rural
4901045570,49010455703,21.09.2019,6,7,2,2200,7,41,2315,35,75,28,6,rural
4901045570,49010455704,15.09.2019,7,1,1,530,1,41,555,20,25,48,6,rural
4901045570,49010455704,15.09.2019,7,1,2,1300,7,41,1325,20,25,48,6,rural
4901045570,49010455704,16.09.2019,1,2,1,405,1,41,430,20,25,48,6,rural
4901045570,49010455704,16.09.2019,1,2,2,1200,7,41,1225,20,25,48,6,rural
4901045570,49010455704,17.09.2019,2,3,1,405,1,41,430,20,25,48,6,rural
4901045570,49010455704,17.09.2019,2,3,2,1200,7,41,1225,20,25,48,6,rural
4901045570,49010455704,18.09.2019,3,4,1,405,1,41,430,20,25,48,6,rural
4901045570,49010455704,18.09.2019,3,4,2,1200,7,41,1225,20,25,48,6,rural
4901045570,49010455704,18.09.2019,3,4,3,1240,5,41,1310,20,30,40,6,rural
4901045570,49010455704,18.09.2019,3,4,4,1800,7,41,1828,20,28,43,6,rural
4901045570,49010455704,19.09.2019,4,5,1,405,1,41,430,20,25,48,6,rural
4901045570,49010455704,19.09.2019,4,5,3,1500,11,41,1503,0.5,3,10,6,rural
4901045570,49010455704,19.09.2019,4,5,4,1630,7,41,1700,22,30,44,6,rural
4901045570,49010455704,20.09.2019,5,6,1,405,1,41,430,20,25,48,6,rural
4901045570,49010455704,20.09.2019,5,6,2,1200,7,41,1225,20,25,48,6,rural
4901045528,49010455282,20.09.2019,5,4,4,1730,4,41,1800,15,30,30,1,urban
4901045528,49010455282,21.09.2019,6,5,1,1045,4,41,1055,4,10,24,1,urban
4901045528,49010455282,22.09.2019,7,6,1,900,5,41,940,35,40,53,1,urban
